[1776464692.588507] tid=1810269  OPEN  fd=4  (O_RDWR)  → /dev/hidraw3
[1776464692.644085] tid=1810269  IOCTL fd=4  ioctl(4, HIDIOCGRDESCSIZE or HIDIOCGVERSION, 0x7fffc1bc82fc) = 0
[1776464731.744818] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464731.945621] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464731.946076] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464732.147165] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464732.147674] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464732.348595] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464732.349024] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464732.549965] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464732.550245] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464732.751098] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464732.752320] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464732.956426] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464732.956684] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464733.157700] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464733.158075] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464733.358985] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464733.359299] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464733.560219] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464733.560648] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464733.762352] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464733.762958] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464733.963821] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464733.964215] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464734.166285] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464734.167241] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464734.368851] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464734.369227] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464734.570171] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464734.570740] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464734.777867] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464734.779477] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464734.980621] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464734.980918] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464735.181851] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464735.182133] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464735.383222] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464735.383646] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464735.584902] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464735.585246] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464735.786267] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464735.786583] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464735.987478] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464735.987796] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464736.188828] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464736.189240] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464736.390524] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464736.390827] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464736.591767] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464736.592050] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464736.793064] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464736.793329] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464736.994340] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464736.994697] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464737.196385] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464737.196723] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464737.397999] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464737.398368] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464737.599812] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464737.604159] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464737.807141] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464737.807408] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464738.008335] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464738.008607] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464738.209610] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464738.209845] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464738.411213] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464738.411772] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464738.612806] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464738.613106] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464738.813863] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464738.814127] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464739.015365] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464739.015646] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464739.216854] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464739.217186] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464739.418525] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464739.418764] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464739.619557] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464739.619893] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464739.820988] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464739.821257] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464740.022172] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464740.022515] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464740.223675] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464740.224125] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464740.425701] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464740.426047] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464740.627139] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464740.627595] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464740.828526] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464740.828809] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.029764] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.030053] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.230890] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.231237] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.432660] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.432928] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.633728] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.634131] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.634489] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.634727] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.634943] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.635131] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCGFEATURE(17), 0x5555c40f1190) = 17
[1776464741.635519] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464741.836112] tid=1810269  IOCTL fd=5  ioctl(5, HIDIOCSFEATURE(16), 0x5555c40f2890) = 16
[1776464742.037375] tid=1810269  CLOSE fd=5
